Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount
1713,CA-2014-114251,05-11-2014,10-11-2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2
1714,CA-2014-114251,05-11-2014,10-11-2014,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2
1715,CA-2016-116379,07-11-2016,12-11-2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2
1716,US-2016-144477,12-08-2016,14-08-2016,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2
1717,CA-2016-108210,30-05-2016,31-05-2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2
1718,CA-2016-108210,30-05-2016,31-05-2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2
1719,CA-2017-166835,12-11-2017,14-11-2017,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2
1720,CA-2016-119641,22-09-2016,26-09-2016,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0
1721,CA-2016-105781,16-02-2016,20-02-2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1
1722,CA-2016-105781,16-02-2016,20-02-2016,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0
1723,CA-2014-101364,22-12-2014,26-12-2014,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,New York City,New York,10011,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13,0.2
1724,CA-2015-117898,05-12-2015,11-12-2015,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2
1725,CA-2017-142293,17-09-2017,20-09-2017,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0
1726,CA-2017-167395,02-12-2017,04-12-2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0
1727,CA-2017-167395,02-12-2017,04-12-2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0
1728,CA-2017-167395,02-12-2017,04-12-2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0
1729,CA-2014-111962,29-09-2014,04-10-2014,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2
1730,CA-2014-111962,29-09-2014,04-10-2014,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0
1731,CA-2017-124261,14-11-2017,19-11-2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0
1732,CA-2014-114321,20-08-2014,25-08-2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0
1733,CA-2014-114321,20-08-2014,25-08-2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0
1734,CA-2014-114321,20-08-2014,25-08-2014,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0
1735,CA-2014-128062,19-11-2014,22-11-2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2
1736,US-2015-100069,29-06-2015,03-07-2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0
1737,CA-2017-129294,16-03-2017,21-03-2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0
1738,CA-2017-129294,16-03-2017,21-03-2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2
1739,CA-2017-129294,16-03-2017,21-03-2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,0.2
1740,CA-2017-129294,16-03-2017,21-03-2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,0
1741,CA-2015-117086,08-11-2015,12-11-2015,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Burlington,Vermont,5408,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,0
1742,CA-2017-131303,28-11-2017,02-12-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92037,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,62.65,5,0
1743,CA-2016-137127,16-06-2016,22-06-2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9.45,3,0
1744,CA-2017-141782,21-01-2017,25-01-2017,Standard Class,BE-11410,Bobby Elias,Consumer,United States,Aurora,Illinois,60505,Central,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,268.576,4,0.2
1745,CA-2017-137505,24-11-2017,24-11-2017,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,0.2
1746,CA-2017-137505,24-11-2017,24-11-2017,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,90008,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2
1747,US-2014-140914,11-11-2014,15-11-2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,10.984,2,0.6
1748,US-2014-140914,11-11-2014,15-11-2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,0.3
1749,CA-2016-158358,04-03-2016,08-03-2016,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,159.98,2,0
1750,CA-2016-113390,11-10-2016,15-10-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.2
1751,CA-2016-113390,11-10-2016,15-10-2016,Standard Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10001446,Office Supplies,Art,Newell 309,27.72,3,0.2
1752,US-2016-158680,01-07-2016,02-07-2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.2
1753,CA-2017-113705,27-03-2017,29-03-2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-LA-10000476,Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,0
1754,CA-2017-113705,27-03-2017,29-03-2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,17.76,2,0
1755,CA-2017-113705,27-03-2017,29-03-2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",332.94,3,0
1756,CA-2017-113705,27-03-2017,29-03-2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292.1,2,0
1757,CA-2017-113705,27-03-2017,29-03-2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0
1758,CA-2017-113705,27-03-2017,29-03-2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,0
1759,CA-2016-146913,31-10-2016,05-11-2016,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,0.2
1760,CA-2017-159135,04-11-2017,08-11-2017,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Springdale,Arkansas,72762,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,0
1761,CA-2014-121762,14-02-2014,18-02-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0
1762,CA-2014-121762,14-02-2014,18-02-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,81.96,2,0
1763,CA-2014-121762,14-02-2014,18-02-2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2,0
1764,CA-2014-123855,18-06-2014,23-06-2014,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,139.8,5,0.2
1765,CA-2017-101959,28-02-2017,06-03-2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,0
1766,CA-2017-101959,28-02-2017,06-03-2017,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Middletown,Connecticut,6457,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0
1767,CA-2017-102659,09-12-2017,15-12-2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Grand Rapids,Michigan,49505,Central,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,54.9,5,0
1768,CA-2017-142328,07-12-2017,14-12-2017,Standard Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,0
1769,CA-2016-123533,24-11-2016,30-11-2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,0.2
1770,CA-2016-123533,24-11-2016,30-11-2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,10.528,4,0.2
1771,CA-2016-123533,24-11-2016,30-11-2016,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,33012,South,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,42.384,2,0.2
1772,CA-2016-104983,03-07-2016,03-07-2016,Same Day,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92,5,0.2
1773,CA-2016-160234,26-06-2016,03-07-2016,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,30318,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,0
1774,CA-2014-169019,26-07-2014,30-07-2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,2177.584,8,0.8
1775,CA-2014-169019,26-07-2014,30-07-2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,17.496,3,0.6
1776,CA-2014-169019,26-07-2014,30-07-2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,4,0.8
1777,CA-2014-169019,26-07-2014,30-07-2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,431.136,9,0.2
1778,CA-2014-169019,26-07-2014,30-07-2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,8.88,5,0.8
1779,CA-2014-169019,26-07-2014,30-07-2014,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,2,0.8
1780,CA-2016-153178,14-09-2016,18-09-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0
1781,CA-2016-153178,14-09-2016,18-09-2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Long Beach,New York,11561,East,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2
1782,CA-2015-149748,31-05-2015,02-06-2015,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,274.8,5,0
1783,CA-2015-149748,31-05-2015,02-06-2015,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0
1784,CA-2015-149748,31-05-2015,02-06-2015,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Paterson,New Jersey,7501,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,8.28,2,0
1785,CA-2015-155635,09-05-2015,13-05-2015,Standard Class,ME-17725,Max Engle,Consumer,United States,Louisville,Kentucky,40214,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,3,0
1786,US-2014-114377,05-11-2014,05-11-2014,Same Day,BG-11035,Barry Gonzalez,Consumer,United States,Hampton,Virginia,23666,South,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",149.9,5,0
1787,CA-2017-144491,27-03-2017,01-04-2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,0.32
1788,CA-2017-144491,27-03-2017,01-04-2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3
1789,CA-2017-144491,27-03-2017,01-04-2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,39.992,1,0.2
1790,CA-2017-144491,27-03-2017,01-04-2017,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,0.3
1791,CA-2014-127166,21-05-2014,23-05-2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,56.064,6,0.2
1792,CA-2014-127166,21-05-2014,23-05-2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3
1793,CA-2014-127166,21-05-2014,23-05-2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,0.2
1794,CA-2014-127166,21-05-2014,23-05-2014,Second Class,KH-16360,Katherine Hughes,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,18.24,3,0.8
1795,CA-2016-125920,21-05-2016,28-05-2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,60610,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,3,0.8
1796,CA-2015-128608,12-01-2015,17-01-2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.368,2,0.2
1797,CA-2015-128608,12-01-2015,17-01-2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,235.188,2,0.4
1798,CA-2015-128608,12-01-2015,17-01-2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.376,4,0.4
1799,CA-2015-128608,12-01-2015,17-01-2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2,0.2
1800,CA-2015-128608,12-01-2015,17-01-2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,43615,East,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,107.118,3,0.4
1801,CA-2017-137918,29-09-2017,06-10-2017,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,95240,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,0
1802,CA-2015-122973,18-07-2015,20-07-2015,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,3.328,2,0.2
1803,CA-2015-122973,18-07-2015,20-07-2015,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,0
1804,CA-2015-122973,18-07-2015,20-07-2015,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",7.38,1,0
1805,CA-2016-136322,21-10-2016,26-10-2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2
1806,CA-2016-136322,21-10-2016,26-10-2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,28.752,8,0.7
1807,CA-2017-107209,27-07-2017,01-08-2017,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2
1808,CA-2017-145093,21-07-2017,26-07-2017,Standard Class,PT-19090,Pete Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",2.112,2,0.8
1809,US-2014-139640,07-11-2014,11-11-2014,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,25.92,5,0.2
1810,US-2014-139640,07-11-2014,11-11-2014,Second Class,TB-21595,Troy Blackwell,Consumer,United States,Portland,Oregon,97206,West,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,120.768,4,0.2
1811,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,25.92,4,0
1812,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,34.65,3,0
1813,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,204.95,5,0
1814,CA-2016-117583,27-11-2016,30-11-2016,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,7017,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",79.95,5,0
1815,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,173.488,7,0.2
1816,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,516.96,4,0.2
1817,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",173.208,7,0.2
1818,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,4.448,2,0.2
1819,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9,3,0.2
1820,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,42.24,10,0.2
1821,CA-2015-162201,08-06-2015,12-06-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7
1822,US-2014-164406,15-08-2014,19-08-2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,152.91,3,0
1823,US-2014-164406,15-08-2014,19-08-2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,92.94,3,0
1824,US-2014-164406,15-08-2014,19-08-2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,17.856,4,0.2
1825,US-2014-164406,15-08-2014,19-08-2014,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,46.44,3,0.2
